source,target
622073561,3053133163
2227540266,36117822
2227540266,76966092
2227540266,375481345
2227540266,937832288
2227540266,315215004
2227540266,2874942725
2227540266,2439529016
2227540266,326665662
2227540266,481376138
2227540266,3083499603
2227540266,1425650394
2227540266,930825211418525696
2227540266,354137263
2227540266,1149340585
16392208,715237035364261889
16392208,834609484781723648
16392208,829735580
16392208,2162697578
3130567797,76966092
3130567797,262749118
3130567797,471677441
3130567797,153492935
3130567797,4882743003
3130567797,387181116
3130567797,148418872
3130567797,19477583
3130567797,853150752
3130567797,725064846056640512
3130567797,42034114
3130567797,175743717
3130567797,1107599149
3130567797,825048661780480001
3130567797,754845211176554496
3130567797,562207202
3130567797,14645160
3130567797,81305054
3130567797,874753344
3130567797,2829428812
3130567797,2244076185
3130567797,4580095214
3130567797,29648122
3130567797,190383926
3130567797,348963601
222433252,75051887
222433252,997379547350773760
171682730,965577898810724352
171682730,887025922959921152
171682730,243442402
171682730,556260847
171682730,178111058
171682730,20241784
171682730,739836760948117504
171682730,861761372899745793
171682730,755113
171682730,553581707
210684204,403255314
210684204,15234657
210684204,44527648
210684204,153474021
210684204,15222083
210684204,2210416492
210684204,15112316
210684204,268856191
210684204,953278568
210684204,21584475
210684204,26037739
210684204,403443988
78835016,14573900
827247765109366784,16913418
827247765109366784,256883252
827247765109366784,171337448
827247765109366784,104040220
827247765109366784,1406619086
1286881135,46345843
1286881135,17336372
1286881135,15891449
18665800,20431922
18665800,22075727
18665800,47797211
21324258,8453452
21324258,93957809
21324258,498392326
21324258,25159559
20431922,34442404
20431922,63796828
20431922,17525171
20431922,2735591
20431922,15014405
20431922,1023871775795564545
20431922,1579422614
20431922,47797211
13058232,15939283
13058232,17067902
13058232,17623957
13058232,144921014
13058232,47797211
12,234489024
12,16939148
12,118359373
12,17790274
12,606412878
12,87532773
12,914061
12,166751745
12,86584390
12,720303639277928448
12,43024351
12,444465942
12,924836857988313088
12,24236494
12,895814938995957760
12,328990309
12,372755940
12,1144116160876744704
12,2296297326
12,14338147
12,403614288
12,162825036
12,289076875
12,14855279
12,958671072563466241
12,7855062
12,104296908
12,22057949
12,4165642155
12,276452562
12,3171712086
12,2361707564
12,866264816264126465
12,20562637
12,308853266
12,1429480158
12,796621679648763904
12,224896427
12,601535938
12,62603893
12,1092188078
12,934281246435405824
73443014,31676365
73443014,33345091
73443014,14134204
73443014,900251100
73443014,351100725
22733444,92860137
22733444,2316464970
62432717,170900539
23967578,17914106
279319647,17525171
279319647,30602016
279319647,344316738
279319647,2205618662
279319647,46116615
279319647,3579012568
279319647,64090343
279319647,1268086088
279319647,47216804
16966162,171337448
16966162,21360280
16966162,17536486
16966162,26250653
16966162,2522126634
16966162,65455370
16966162,2812404403
16966162,1396439852
16966162,1485029462
180949358,93969270
180949358,313087874
180949358,882394814817472512
180949358,16794568
180949358,8771022
101928415,27989078
101928415,26892157
101928415,17087270
101928415,24822280
101928415,3775594413
101928415,71706534
17681513,9916402
17681513,56768257
17681513,74712538
17681513,18080585
17681513,946876486199386112
17681513,178117805
17681513,2312494016
17681513,81475201
910565056374624257,20600084
910565056374624257,2419237316
910565056374624257,333235713
910565056374624257,23365683
910565056374624257,40923713
910565056374624257,934149470
910565056374624257,21514862
910565056374624257,1178959278046138368
910565056374624257,263966258
910565056374624257,276677870
1009605559,63302020
1009605559,3165817215
1009605559,1537083344
1009605559,45717439
1009605559,17444764
1009605559,131497030
2744814904,403245020
1090656201094901764,558797310
1090656201094901764,22910295
1090656201094901764,20545055
1174845139619110914,59325073
1174845139619110914,64565898
1174845139619110914,154590712
1174845139619110914,27970832
476444948,256883252
476444948,171337448
476444948,311032328
476444948,21247989
476444948,69080331
476444948,872695783
947625320772927489,166747718
624413,22522178
624413,14886375
624413,451586190
624413,28164923
624413,1051396218
624413,19224439
624413,834609484781723648
624413,2682203349
624413,71036272
624413,1343354948
624413,2207129125
624413,34146256
624413,845833560611340293
624413,15066876
28140646,14800270
28140646,16896485
28140646,121407739
28140646,16334857
28140646,17393196
28140646,15723732
28140646,28139873
28140646,23484039
28140646,33395719
28140646,28164923
28140646,26565845
5763262,15350768
5763262,525005120
5763262,11518842
5763262,89517005
5763262,228722020
121407739,44588485
121407739,23484039
16994529,17790274
16994529,12609292
16994529,14565991
16994529,3512101
16994529,570694159
16994529,28137737
16994529,68853
16994529,14831475
16994529,23484039
16994529,599065130
16334857,28164923
16334857,23484039
16334857,28172926
16334857,18858395
16334857,16311797
16334857,28144343
16334857,327484803
16334857,1458761580
16334857,2301990517
16334857,3228663286
16334857,28175577
1526228120,6253282
1526228120,158079127
1526228120,222953824
1526228120,87532773
1526228120,28164923
28160998,189868631
28160998,16300786
28160998,426909329
28160998,224180296
28160998,284093185
28160998,1968962180
28160998,227790723
28160998,178973012
28160998,26565845
28160998,3043828834
28160998,23484039
28160998,16311797
29514951,14903310
29514951,16297193
29514951,14587578
29514951,96997907
29514951,37876253
29514951,3015811923
29514951,34546946
29514951,358881865
29514951,2416356510
29514951,18952476
29514951,26599573
23483816,754006735468261376
23483816,76966092
23483816,24712054
23483816,217920201
23483816,28420827
23483816,2717254872
23483816,18760392
23483816,23699191
23483816,95610041
23483816,75051887
23483816,402617695
23483816,1144116160876744704
23483816,714795210
23483816,632157129
23483816,2358336584
23483816,625288779
23483816,420875454
23483816,190906140
23483816,21475850
23483816,2162697578
23483816,790019230389248000
23483816,617196939
23483816,342894187
23483816,832548120038928385
23483816,792348913462304768
23483816,125447508
23483816,1433427858
23483816,704664219409629184
737927700,292929271
737927700,204265518
737927700,24733117
737927700,38976017
737927700,2460216512
737927700,57497901
737927700,46440103
737927700,266420236
737927700,16814727
737927700,253207647
737927700,703561088
737927700,563430757
737927700,32856634
7744592,1248759402
7744592,17393196
7744592,53178109
7744592,50055701
7744592,25743813
7744592,26574283
7744592,600435408
7744592,14709355
7744592,20264905
79923701,16939148
79923701,981259709356404737
79923701,8596022
79923701,924836857988313088
79923701,2257946473
79923701,35831704
23603092,36483808
23603092,181258658
23603092,3731551576
18812301,574023889
26551204,17220636
527526077,22910295
527526077,17020962
527526077,213969309
527526077,92727851
527526077,226087776
527526077,24871896
527526077,18643437
527526077,2438659063
527526077,967900364
527526077,8596022
527526077,20508222
527526077,3898598357
527526077,2904195838
527526077,25235151
527526077,1960614968
527526077,134196350
527526077,141627220
527526077,445860350
527526077,116757352
527526077,839896928
527526077,42417984
527526077,22449367
44039298,90959399
44039298,461688027
44039298,166270127
44039298,18952476
44039298,41265813
44039298,36139166
44039298,15146558
44039298,223546666
44039298,150078976
44039298,19661294
44039298,755113
44039298,2377703834
25928253,46440103
25928253,19178148
25928253,113422725
222953824,158079127
222953824,414869890
222953824,3260518932
222953824,172020392
222953824,234489024
222953824,444465942
222953824,495309159
222953824,301026859
222953824,976995099170062338
222953824,121371581
222953824,906782533
222953824,37963496
222953824,48325671
222953824,1947973256
754006735468261376,7429102
754006735468261376,17525171
754006735468261376,612449478
754006735468261376,243217268
754006735468261376,61541821
754006735468261376,29166305
754006735468261376,603660185
754006735468261376,826288847562559488
754006735468261376,1081412872767524864
754006735468261376,124971652
754006735468261376,161841337
754006735468261376,15014405
754006735468261376,33411496
754006735468261376,360180000
754006735468261376,20641934
754006735468261376,19609162
754006735468261376,1073510445925859328
754006735468261376,170900539
754006735468261376,795451674735185921
754006735468261376,958671072563466241
754006735468261376,151173405
754006735468261376,1196017982
754006735468261376,1406412955
754006735468261376,80413939
754006735468261376,3373163362
754006735468261376,4639413136
754006735468261376,443481805
754006735468261376,225818852
754006735468261376,824676900
754006735468261376,796621679648763904
754006735468261376,927886546904190976
754006735468261376,38529801
754006735468261376,351151761
754006735468261376,24538648
754006735468261376,42170658
754006735468261376,1171615392680304641
754006735468261376,76786636
754006735468261376,35831704
19230601,558797310
19230601,22910295
19230601,20139563
19230601,90636188
19230601,35631163
19230601,2211182571
19230601,426723697
19230601,368324788
113050195,14399483
113050195,19818494
20139563,58309829
20139563,92717138
20139563,15635604
20139563,86925202
20139563,196235064
20139563,410811457
20139563,2585396407
220993525,19068720
220993525,57244957
220993525,26405975
220993525,23625182
220993525,538111990
220993525,1166673157454909440
220993525,1160143470486532096
220993525,1186072677032677376
220993525,205384559
220993525,332541319
160926944,326768768
160926944,410811457
160926944,28606058
160926944,250090860
160926944,338564749
160926944,348974190
160926944,57975479
58869220,11134252
58869220,17137891
58869220,14353202
58869220,479727198
58869220,15749983
58869220,208155240
58869220,612931307
58869220,261749735
758076703730049024,49153854
758076703730049024,50184013
758076703730049024,1222639789
1730958428,558797310
326768768,213969309
1909892281,348379865
1909892281,153694176
400335672,558797310
400335672,121402638
400335672,63796828
400335672,15210670
19857028,18953259
19857028,216264820
19857028,46345843
19857028,20622594
19857028,13334762
19857028,174416608
16160352,2836421
16160352,158426909
16160352,48100887
7429102,13201312
7429102,39743812
7429102,7861312
7429102,914061
7429102,104198706
18956212,834609484781723648
36973175,26270913
36973175,11026952
36973175,50323173
36973175,18371803
36973175,18272699
36973175,73406718
36973175,74791999
20545055,58598187
20545055,15809249
20545055,36117822
20545055,19154824
20545055,5577902
20545055,39634561
20545055,16588111
20545055,109081861
20545055,21790160
20545055,139848744
20545055,135295059
20545055,887025922959921152
20545055,292929271
20545055,17980523
20545055,888853317081862144
20545055,56318703
20545055,375481345
20545055,414869890
20545055,22000517
20545055,38043442
20545055,195516975
20545055,29762964
20545055,19223156
20545055,3047722897
20545055,1023871775795564545
20545055,157601911
20545055,129616278
20545055,129186180
20545055,1629244514
20545055,1292895211
20545055,242090120
20545055,3707535017
20545055,76106042
20545055,26516984
20545055,41142102
20545055,15893379
20545055,38897170
20545055,23721478
20545055,116915464
20545055,132104833
20545055,426723697
20545055,119958687
20545055,29216260
20545055,2562694635
20545055,532577970
20545055,2389227352
20545055,2894370569
20545055,395194959
20545055,27829672
20545055,1649958450
20545055,115681686
531524384,386244525
531524384,166270127
531524384,41265813
531524384,39288259
531524384,254189974
531524384,342165503
531524384,74791999
531524384,770120310
531524384,27768807
531524384,497351648
531524384,593360775
91882544,313038011
91882544,178555145
91882544,1176202222859882497
91882544,16585184
91882544,16264803
91882544,592730371
586291040,107225267
586291040,18576537
586291040,121656624
2417586104,32422915
172397445,14790966
172397445,878247600096509952
172397445,166751745
172397445,24733117
172397445,19091173
172397445,153492935
172397445,3544123154
172397445,143377881
172397445,14828860
172397445,28427441
172397445,3041623413
172397445,774048421254688768
172397445,754845211176554496
172397445,822510151642923009
172397445,609901685
172397445,1002526165775650817
172397445,3394053112
172397445,874753344
172397445,430775674
172397445,274891222
172397445,2293942237
172397445,893229211862880256
172397445,129801213
172397445,879416319652790276
18831507,245956580
18831507,369098674
18831507,38895539
18831507,3775594413
18831507,473464817
18831507,1225228272730083328
18831507,144921014
1064901114548625413,23019705
1064901114548625413,22179997
612931307,16703058
612931307,431071870
612931307,86584390
612931307,14498713
612931307,54769979
612931307,523248016
612931307,242618658
612931307,3544123154
612931307,818612851392679938
612931307,826537184
612931307,862004455
612931307,158060289
612931307,829735580
612931307,46122264
612931307,305979692
612931307,849991615620014080
612931307,1404968809
612931307,626181639
612931307,15745485
612931307,45285656
612931307,2316246829
612931307,790019230389248000
612931307,609901685
612931307,1368478189
612931307,3394053112
612931307,342894187
612931307,887926089548517376
612931307,1204649413
612931307,486731383
612931307,532577970
288333760,415859364
288333760,117427286
288333760,42220353
288333760,116757352
288333760,22677397
288333760,25203361
14515734,170861207
14515734,402676135
14515734,931286316
14515734,2440009922
14515734,39076082
27768807,17995040
27768807,878247600096509952
27768807,1110475561
27768807,105305259
27768807,60651759
27768807,190589983
27768807,14513154
27768807,7212562
50772918,16581604
50772918,64523032
38515708,15809249
38515708,36117822
38515708,5577902
38515708,44945327
38515708,16570573
38515708,21790160
38515708,22000517
38515708,38043442
38515708,71059280
38515708,46979986
1079776144524754944,379690254
21790160,862004455
33750798,130997057
33750798,829735580
33750798,958805877817069570
17995040,18916432
17995040,93957809
17995040,573565184
17995040,65455370
17995040,15203873
17995040,327484803
17995040,95092020
17995040,1180379185
17995040,195271137
17995040,15220806
17995040,1080894931311431682
17995040,753385398718521344
17995040,609901685
17995040,28587919
17995040,383125195
17995040,1384191134
17995040,149913262
17995040,47479695
17995040,524484598
237348797,18916432
237348797,308997977
8071902,143377881
8071902,31619861
8071902,74411022
8071902,61995307
358545917,166747718
358545917,14481746
358545917,31656892
15040988,902839045356744704
15040988,26072066
15040988,46476526
15040988,2905440476
15040988,2849311514
15040988,2886226879
15040988,35583547
15040988,26483706
15040988,17067902
15040988,958737683005747201
15040988,715797742036062208
15040988,4165642155
171632862,862004455
170861207,6539592
170861207,216881337
170861207,316756361
170861207,862004455
216881337,890319316327047168
216881337,457984599
216881337,1249982359
216881337,624376674
216881337,2332264339
216881337,129308833
216881337,795712834969759744
14740219,538467434
14740219,1070242490
14740219,20793816
14740219,95955871
14740219,374667569
14740219,42927636
14740219,2417605638
25429371,491748291
25429371,958805877817069570
242618658,16581604
242618658,1108050829393707008
242618658,52070270
242618658,63786611
242618658,37515801
242618658,71706534
242618658,26570863
242618658,4165642155
25253084,46476526
25253084,38976017
25253084,57497901
25253084,250866314
25253084,211918431
25253084,2463789685
25253084,16814727
25253084,4765364386
25253084,18782063
25253084,14828860
25253084,3836008983
25253084,3246251654
25253084,17642330
25253084,3225469931
523248016,818612851392679938
523248016,3946915763
523248016,491748291
23798694,14790966
23798694,166270127
23798694,41265813
23798694,862004455
23798694,497351648
23798694,249326493
23798694,774048421254688768
23798694,48935222
23798694,279762114
23798694,581123612
48459553,135251922
48459553,4271160858
48459553,308997977
313038011,15976697
313038011,878247600096509952
313038011,95092020
313038011,18643437
581999965,831158096831471618
36670025,25979455
36670025,288311590
36670025,1701397302
36670025,378809160
36670025,264248576
36670025,1573440108
36670025,229860431
36670025,1088596340
36670025,76067316
36670025,19701628
36670025,1399589509
7400702,37391190
7400702,621583
7400702,167324989
7400702,164081884
15110357,34197952
15110357,16896485
15110357,2307675307
15110357,599065130
15110357,4881519310
38671739,154036419
14573900,155927976
14573900,121402638
14573900,1706950062
14573900,1903382054
14573900,205278393
14573900,15891449
14573900,26500486
14573900,238431491
14573900,99188590
14573900,1707855049
14573900,441911983
14573900,1436256859
14573900,363811679
14573900,106710681
14573900,368324788
14573900,24538648
713993413,558797310
713993413,22910295
713993413,627208970
713993413,16824146
713993413,2296297326
713993413,1707855049
713993413,62553744
713993413,122392884
1026332905,92724677
1026332905,15014405
1026332905,37877645
121402638,558797310
121402638,415859364
121402638,761568335138058240
121402638,819438354
29930178,558797310
29930178,62553744
39360648,155927976
39360648,8159472
39360648,1903382054
39360648,41147159
39360648,1469402426
39360648,2326857668
39360648,2319121626
39360648,27660239
39360648,138037459
39360648,122392884
1430587578,1396439852
1430587578,18938646
1430587578,65174274
1430587578,20052899
1430587578,20152124
1430587578,20970341
1430587578,62029365
1430587578,1084160785
1430587578,2438659063
1430587578,967900364
960103512,166270127
346475562,36008570
153372475,155927976
153372475,24852465
153372475,14631115
93637779,112915037
93637779,23002923
93637779,94360081
93637779,20978103
93637779,92717138
93637779,2292743989
93637779,2170486782
93637779,829735580
93637779,8157452
93637779,820027394148941826
93637779,60784269
93637779,982360376170958848
93637779,465086284
93637779,14645160
93637779,212066025
93637779,20571353
93637779,2775546781
93637779,342887079
93637779,27075946
93637779,4271160858
93637779,28601983
93637779,696948230773407745
3544123154,109441206
3544123154,18584875
3544123154,21849140
3544123154,715797742036062208
3544123154,177584156
3544123154,11102352
3544123154,20878297
232461939,872695783
232461939,201671003
232461939,2307675307
232461939,84810629
232461939,3221169342
232461939,16175706
232461939,715797742036062208
232461939,21217761
526611105,558797310
526611105,22910295
526611105,46769281
526611105,969362534804475904
1056472216458743808,403245020
17177948,1489703012
17177948,26809005
17177948,44606764
17177948,761568335138058240
17177948,35595347
17177948,36711022
17177948,97040343
17177948,19084896
17177948,892275857779118080
17177948,1473587414
1706950062,558797310
1706950062,22910295
1706950062,185827887
1706950062,415859364
724640063842344961,53817066
724640063842344961,27860681
117685967,4704552148
117685967,1573440108
117685967,26312533
117685967,2471739785
117685967,49687529
117685967,360486564
117685967,955436229180477440
117685967,1037988554431971328
117685967,381618637
117685967,405874056
117685967,912583641875800064
117685967,21805300
117685967,3131243261
65563900,150425432
65563900,90570778
65563900,35586563
65563900,38570287
65563900,717313
65563900,196994616
65563900,12480582
65563900,46476526
65563900,34716038
65563900,315002750
65563900,60784269
65563900,17349381
65563900,276911103
65563900,845392971381927936
1289049661,23832022
1289049661,158426909
1289049661,16560657
1289049661,799849302193479680
1289049661,39634561
1289049661,900779735986429953
1289049661,123371405
1289049661,1135773778590519296
1289049661,2713379667
292558545,17536486
292558545,866504532
292558545,357668606
292558545,34082810
292558545,195516975
292558545,35120520
292558545,40246348
292558545,69914008
292558545,1180372508
15406575,2251588934
15406575,2258740268
15406575,277461637
15406575,845392971381927936
715237035364261889,20241784
715237035364261889,12480582
715237035364261889,97487983
715237035364261889,334635978
715237035364261889,1070242490
715237035364261889,22956220
715237035364261889,13361922
715237035364261889,330509397
715237035364261889,200980447
36298888,16703058
36298888,101756062
36298888,28427441
36298888,18782063
36298888,2309294342
36298888,158060289
36298888,71036272
36298888,106397338
36298888,2387715942
36298888,829735580
25985333,288311590
25985333,1701397302
25985333,1091788476
25985333,849106484
25979455,333935142
25979455,300789811
25979455,288311590
25979455,333803392
288311590,109220563
288311590,35697740
288311590,25387183
288311590,21303464
288311590,49687529
1701397302,333935142
1701397302,300789811
1968536251,434026944
1461684794,603660185
1461684794,854906390
1461684794,30026226
1461684794,34686274
1461684794,536527211
1461684794,705779423
1461684794,784682772782804992
1461684794,3314732959
1461684794,3318856222
1461684794,445953820
4828484945,14700316
4828484945,15210670
4828484945,783792992
2289457436,809662416
2289457436,26500486
2289457436,69172612
2289457436,15823888
2289457436,22407719
858352039,37034483
858352039,240649814
858352039,56304605
60067918,37034483
1039826363837018112,2836421
1039826363837018112,18213483
24897626,24807616
24897626,1878473497
24897626,226340338
24897626,16175507
24897626,552337027
24897626,397808937
24897626,51961599
24897626,3195871562
24897626,24815314
24897626,123843290
24897626,61608747
24897626,65057208
24897626,97383592
24897626,1320767665
24897626,604890566
153492935,22258315
153492935,3150940290
153492935,57497901
153492935,338736117
153492935,385625684
153492935,15475578
153492935,4349708549
153492935,33900164
153492935,14420767
40246348,2829703098
40246348,2725825164
40246348,36987016
40246348,36197779
40246348,1051128098802941952
40246348,818878524
40246348,754753176058859521
40246348,20746875
40246348,282827622
40246348,123843290
40246348,913776764463202304
40246348,1104919543665840128
250866314,312230865
250866314,51742969
250866314,40076725
250866314,27673684
250866314,19671129
250866314,1915534530
250866314,112289040
250866314,1359040722
250866314,220086346
250866314,918372090
250866314,29165172
250866314,21897281
250866314,16473793
250866314,29151815
250866314,20132655
250866314,1219643022
250866314,4901910550
250866314,2577861162
250866314,818612851392679938
250866314,818392459
250866314,598496459
250866314,51014850
250866314,1489703012
250866314,326380075
250866314,25631102
250866314,38976017
250866314,83758686
250866314,829800684769910786
250866314,101756062
250866314,253207647
250866314,23181999
250866314,558368157
250866314,207323988
250866314,148418872
250866314,834609484781723648
250866314,123843290
250866314,1051128098802941952
250866314,175743717
250866314,706201082
250866314,907622813804109824
250866314,121624263
250866314,2997283178
250866314,3357277319
250866314,1668546120
250866314,20307037
250866314,1066577732488884224
250866314,870012684
250866314,2836795494
250866314,18857913
250866314,1573873243
250866314,117897810
250866314,1543144483
250866314,47395667
250866314,739013040
250866314,2872661847
250866314,703561088
250866314,182631148
250866314,543787174
250866314,57297727
250866314,2767108013
250866314,90295365
250866314,562207202
250866314,761985912456613888
250866314,176946754
250866314,913776764463202304
250866314,119198305
250866314,1320767665
250866314,559513891
250866314,44197057
250866314,44150150
250866314,420875454
250866314,2718980845
250866314,43327039
250866314,388454092
250866314,894212596425003008
250866314,14481746
250866314,743473560878972928
250866314,1010466720715300864
250866314,788819030916292609
250866314,3225469931
250866314,743856512
250866314,99859136
250866314,1089697480810348544
250866314,766071379
250866314,2770255129
250866314,279762114
250866314,94103414
250866314,16827333
250866314,887926089548517376
250866314,170404126
250866314,2744902664
250866314,42290868
250866314,3003754917
250866314,912923895111536640
250866314,4407007168
250866314,27397922
250866314,28601983
250866314,2361826866
250866314,3240223393
250866314,16557087
250866314,997379547350773760
250866314,312149036
250866314,4153160533
250866314,4318315541
250866314,1096089985
250866314,796955257
250866314,2713379667
250866314,563285047
250866314,2811844098
250866314,1069130122727444480
250866314,272442200
250866314,351151761
250866314,30561781
250866314,3083499603
250866314,1425650394
250866314,616762833
250866314,64845075
250866314,242582478
250866314,705144110747951105
250866314,2796334270
250866314,238909040
250866314,3568411
250866314,125447508
250866314,77170635
250866314,817025071046860800
250866314,2604068238
250866314,65130553
250866314,418478013
250866314,3329834423
250866314,4125685891
250866314,348963601
250866314,53940708
250866314,192749697
531470706,19571299
531470706,180503626
531470706,249326493
531470706,1445650784
531470706,46122264
531470706,286703523
531470706,720303639277928448
57440214,293338829
57440214,8157452
57440214,204633530
57440214,4172116660
57440214,558824615
57440214,173996982
57440214,911766210
57440214,28539223
57440214,37810061
1359040722,175743717
1359040722,204265518
1359040722,90570778
1359040722,14993272
1359040722,24733117
1359040722,46476526
1359040722,57497901
1359040722,35203319
1359040722,2200980481
1359040722,4901910550
1359040722,455537870
1359040722,718856284771065857
1359040722,46305708
1359040722,754845211176554496
1359040722,147518360
1359040722,99859136
1359040722,864491026723069952
1359040722,172867574
1359040722,845619595335610369
1359040722,532577970
1359040722,4580095214
1359040722,3083499603
1359040722,879416319652790276
1359040722,553396754
580224794,63796828
580224794,16581604
584001292,58569413
584001292,2714602411
584001292,30736991
584001292,1696185068
584001292,985547982
584001292,2342387252
584001292,1705133024
584001292,120103615
584001292,776320042661281792
584001292,140139402
1436593424,46476526
1436593424,21410672
1436593424,706201082
1436593424,313199716
1436593424,907622813804109824
1436593424,16548855
1436593424,1385680542
1436593424,63578758
1436593424,3239012254
1436593424,776320042661281792
18524364,500042487
18524364,19554706
18524364,256573865
4808924180,46476526
4808924180,2460216512
4808924180,1473587414
4808924180,298602588
4808924180,368196789
4808924180,121624263
4808924180,16711026
4808924180,155128548
190205062,6433472
190205062,16824146
190205062,22708797
190205062,8736882
8159472,1353020900
8159472,153436029
8159472,3147289455
8159472,279452961
8159472,153000691
8159472,198954216
8159472,186386857
8159472,153876355
8159472,469508969
8159472,253508662
41147159,22910295
41147159,155927976
41147159,415859364
41147159,461922813
41147159,17351972
41147159,309340221
41147159,133448051
240446034,219683269
240446034,22832029
240446034,80655102
240446034,574511063
240446034,2584588824
240446034,240458716
38592915,2533070650
38592915,279452961
38592915,1432977446
38592915,309340221
38592915,268400722
38592915,627491854
38592915,307807956
38592915,2584588824
38592915,1047126211506393088
2584588824,1852644804
2584588824,342599843
2584588824,219683269
2584588824,205415788
2584588824,2493199232
2584588824,294809172
294809172,153000691
287834630,4882743003
287834630,2989847441
287834630,161452925
287834630,789605024
287834630,328990309
287834630,386654472
287834630,819438354
287834630,18332190
1903382054,558797310
1903382054,22910295
1903382054,155927976
1903382054,27660239
1903382054,35563232
1903382054,380215177
1903382054,122392884
1903382054,469508969
155642429,3015190744
62470066,558797310
219243547,155927976
293539344,92724677
177583133,53817066
177583133,2914442873
177583133,20577920
177583133,157011426
177583133,27528339
177583133,37601149
177583133,264248576
177583133,3418695765
177583133,460305726
177583133,4284189436
177583133,19053307
177583133,2829251164
177583133,3044914497
177583133,990260540982333440
177583133,263284370
177583133,2562694635
177583133,1075119001
177583133,1622158242
2914442873,63796828
2914442873,157011426
2914442873,2964950313
2914442873,22059388
2914442873,34082810
2914442873,3133543325
2914442873,3440200642
2914442873,3198193409
2914442873,493365529
2914442873,460305726
2914442873,3418695765
2914442873,19068720
2914442873,198084264
2914442873,104296908
2914442873,2829251164
2914442873,153529375
2914442873,1218477026203578369
2914442873,828959915754528768
2914442873,263284370
2914442873,1399589509
2914442873,1622158242
157011426,2964950313
157011426,3133543325
157011426,493365529
157011426,3418695765
157011426,26250653
157011426,3440200642
157011426,460305726
157011426,4284189436
157011426,2845191549
157011426,2829251164
157011426,153529375
157011426,727803307880796160
157011426,3044914497
157011426,990260540982333440
157011426,263284370
37601149,101451368
37601149,126955629
37601149,447895686
2964950313,470130723
2964950313,3133543325
2964950313,3440200642
2964950313,3198193409
2964950313,4284189436
2964950313,703810462677385216
2964950313,2845191549
2964950313,23584333
2964950313,493365529
2964950313,198084264
2964950313,104296908
2964950313,2829251164
2964950313,333803392
2964950313,727803307880796160
2964950313,3044914497
2964950313,1218477026203578369
2964950313,263284370
2964950313,1346415151
2964950313,1622158242
22059388,14800270
22059388,3133543325
22059388,493365529
22059388,198084264
22059388,104296908
22059388,2829251164
22059388,153529375
22059388,263284370
3133543325,125346858
3133543325,57320024
3133543325,229860431
3133543325,470130723
3133543325,3440200642
3133543325,3198193409
3133543325,1088596340
3133543325,493365529
3133543325,703810462677385216
3133543325,2845191549
3133543325,198084264
3133543325,3044914497
3198193409,493365529
493365529,2359416884
493365529,85318467
493365529,198084264
493365529,203414077
493365529,99269431
493365529,124971652
17446621,2282671736
17446621,14297098
17446621,328049243
14681605,17602896
14681605,65289126
14681605,304679484
14681605,44527648
14681605,14939981
14681605,2282671736
14681605,34747631
14681605,12726792
14681605,265554862
1183041,180670967
1183041,18839937
1183041,385187734
17525171,3303293865
17525171,291428614
17525171,254830969
17525171,628253891
17525171,122342030
17525171,15112316
17525171,83312898
17525171,18080585
17525171,3165817215
17525171,26565845
17525171,63786611
17525171,201671003
17525171,158060289
17525171,128345964
17525171,20641934
17525171,162825036
17525171,823905
17525171,158865339
17525171,19834221
17525171,51923666
17525171,1292449110
17525171,78000879
17525171,113422725
15227791,32774989
15227791,2282671736
15227791,63485337
15227791,1244325504
15227791,2813530168
15227791,19678937
37774152,1689338184
2541363451,1346439824
2541363451,4573405572
2541363451,2251588934
2541363451,1288175774
2541363451,2785480981
2541363451,624517612
2541363451,2172461651
2541363451,2597666894
2541363451,775296019
207809313,2990611686
207809313,1039559488506748928
207809313,1120774759434919937
207809313,1240062829300002817
207809313,1159304981968592896
207809313,768279668734603264
207809313,28167550
207809313,736671055436251136
207809313,1288175774
207809313,141633175
207809313,39008466
207809313,33066917
207809313,26136956
207809313,2574232910
207809313,18071358
36947388,63296944
36947388,214601967
36947388,222941874
36947388,225818852
36947388,16786977
15234657,86395621
15234657,1048018930785083392
15234657,2490494877
15234657,212316107
15234657,121559667
15234657,312937997
15234657,23645599
15234657,62553744
15234657,27131296
15234657,271484743
15234657,405027739
15234657,153918448
15234657,26599573
386244525,50004938
386244525,217518231
386244525,339143341
386244525,20600084
386244525,41265813
386244525,254189974
386244525,14790966
386244525,17067902
386244525,65184105
386244525,15726358
386244525,74059488
386244525,15770447
386244525,1144848015959531520
386244525,758050879354175488
386244525,743155992997691392
386244525,34952371
34738598,339143341
34738598,20600084
34738598,479727198
34738598,254189974
34738598,14790966
34738598,74059488
34738598,1354920362
34738598,758050879354175488
111906894,203021499
111906894,253592290
111906894,612449478
111906894,473377156
111906894,188021635
111906894,909595974
111906894,4777761619
111906894,498301675
111906894,1674481454
111906894,221313231
111906894,381618637
111906894,420931256
111906894,2920686840
141341662,131948686
141341662,15131310
141341662,1906234147
141341662,21219827
141341662,161418822
141341662,133448051
141341662,329737792
21814628,252504967
514960677,43042353
612449478,63796828
612449478,21401466
612449478,26548315
612449478,26570863
612449478,33836629
612449478,22516489
612449478,17595439
612449478,23131024
612449478,188021635
612449478,909595974
612449478,498301675
17328492,22919665
17328492,19106719
17328492,22594051
17328492,74377194
17328492,52584545
17328492,2974181588
23547038,91390383
93969270,139539038
93969270,45112524
188021635,870680989
188021635,909595974
188021635,1674481454
188021635,221313231
